host,time,readable_time,Abs-Humidity-ACT,Abs-Humidity-MAX,Abs-Humidity-MIN,Abs-Humidity-SET,Fan-Circ-ACT,Fan-Circ-MAX,Fan-Circ-MIN,Fan-Circ-SET,Fan-Exhaust-ACT,Fan-Exhaust-MAX,Fan-Exhaust-MIN,Fan-Exhaust-SET,Pressure-ACT,Pressure-MAX,Pressure-MIN,Pressure-SET,Rel-Humidity-ACT,Rel-Humidity-MAX,Rel-Humidity-MIN,Rel-Humidity-SET,STATUS,Temperature-ACT,Temperature-MAX,Temperature-MIN,Temperature-SET
,1584576503000,2020-03-19T08:08:23Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.51,85,-45,25
,1584576508000,2020-03-19T08:08:28Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.5,85,-45,25
,1584576519000,2020-03-19T08:08:39Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.5,85,-45,25
,1584576524000,2020-03-19T08:08:44Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.52,85,-45,25
,1584576529000,2020-03-19T08:08:49Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.51,85,-45,25
,1584576539000,2020-03-19T08:08:59Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.5,85,-45,25
,1584576550000,2020-03-19T08:09:10Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.5,85,-45,25
,1584576555000,2020-03-19T08:09:15Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.49,85,-45,25
,1584576560000,2020-03-19T08:09:20Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.52,85,-45,25
,1584576565000,2020-03-19T08:09:25Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.51,85,-45,25
,1584576570000,2020-03-19T08:09:30Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.52,85,-45,25
,1584576575000,2020-03-19T08:09:35Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.51,85,-45,25
,1584576580000,2020-03-19T08:09:40Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.52,85,-45,25
,1584576586000,2020-03-19T08:09:46Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.530001,85,-45,25
,1584576591000,2020-03-19T08:09:51Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.559999,85,-45,25
,1584576601000,2020-03-19T08:10:01Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.57,85,-45,25
,1584576606000,2020-03-19T08:10:06Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.549999,85,-45,25
,1584576611000,2020-03-19T08:10:11Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.57,85,-45,25
,1584576622000,2020-03-19T08:10:22Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.58,85,-45,25
,1584576627000,2020-03-19T08:10:27Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.610001,85,-45,25
,1584576632000,2020-03-19T08:10:32Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.57,85,-45,25
,1584576637000,2020-03-19T08:10:37Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.58,85,-45,25
,1584576642000,2020-03-19T08:10:42Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.6,85,-45,25
,1584576647000,2020-03-19T08:10:47Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.6,85,-45,25
,1584576657000,2020-03-19T08:10:57Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.610001,85,-45,25
,1584576668000,2020-03-19T08:11:08Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.610001,85,-45,25
,1584576673000,2020-03-19T08:11:13Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.6,85,-45,25
,1584576678000,2020-03-19T08:11:18Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.6,85,-45,25
,1584576683000,2020-03-19T08:11:23Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.610001,85,-45,25
,1584576693000,2020-03-19T08:11:33Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.610001,85,-45,25
,1584576699000,2020-03-19T08:11:39Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.610001,85,-45,25
,1584576709000,2020-03-19T08:11:49Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.6,85,-45,25
,1584576714000,2020-03-19T08:11:54Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.6,85,-45,25
,1584576719000,2020-03-19T08:11:59Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.620001,85,-45,25
,1584576724000,2020-03-19T08:12:04Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.620001,85,-45,25
,1584576729000,2020-03-19T08:12:09Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.610001,85,-45,25
,1584576735000,2020-03-19T08:12:15Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.620001,85,-45,25
,1584576740000,2020-03-19T08:12:20Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.6,85,-45,25
,1584576745000,2020-03-19T08:12:25Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.610001,85,-45,25
,1584576755000,2020-03-19T08:12:35Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.58,85,-45,25
,1584576765000,2020-03-19T08:12:45Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.57,85,-45,25
,1584576771000,2020-03-19T08:12:51Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.6,85,-45,25
,1584576776000,2020-03-19T08:12:56Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.610001,85,-45,25
,1584576781000,2020-03-19T08:13:01Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.620001,85,-45,25
,1584576786000,2020-03-19T08:13:06Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.610001,85,-45,25
,1584576791000,2020-03-19T08:13:11Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.610001,85,-45,25
,1584576796000,2020-03-19T08:13:16Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.629999,85,-45,25
,1584576807000,2020-03-19T08:13:27Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.65,85,-45,25
,1584576817000,2020-03-19T08:13:37Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.629999,85,-45,25
,1584576822000,2020-03-19T08:13:42Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.610001,85,-45,25
,1584576827000,2020-03-19T08:13:47Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.620001,85,-45,25
,1584576832000,2020-03-19T08:13:52Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.629999,85,-45,25
,1584576837000,2020-03-19T08:13:57Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.610001,85,-45,25
,1584576842000,2020-03-19T08:14:02Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.629999,85,-45,25
,1584576853000,2020-03-19T08:14:13Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.620001,85,-45,25
,1584576868000,2020-03-19T08:14:28Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.610001,85,-45,25
,1584576878000,2020-03-19T08:14:38Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.6,85,-45,25
,1584576884000,2020-03-19T08:14:44Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.6,85,-45,25
,1584576889000,2020-03-19T08:14:49Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.6,85,-45,25
,1584576894000,2020-03-19T08:14:54Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.6,85,-45,25
,1584576899000,2020-03-19T08:14:59Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.6,85,-45,25
,1584576904000,2020-03-19T08:15:04Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.610001,85,-45,25
,1584576909000,2020-03-19T08:15:09Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.6,85,-45,25
,1584576920000,2020-03-19T08:15:20Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.6,85,-45,25
,1584576925000,2020-03-19T08:15:25Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.58,85,-45,25
,1584576930000,2020-03-19T08:15:30Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.57,85,-45,25
,1584576935000,2020-03-19T08:15:35Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.58,85,-45,25
,1584576940000,2020-03-19T08:15:40Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.57,85,-45,25
,1584576945000,2020-03-19T08:15:45Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.57,85,-45,25
,1584576950000,2020-03-19T08:15:50Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.559999,85,-45,25
,1584576961000,2020-03-19T08:16:01Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.559999,85,-45,25
,1584576966000,2020-03-19T08:16:06Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.530001,85,-45,25
,1584576971000,2020-03-19T08:16:11Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.559999,85,-45,25
,1584576976000,2020-03-19T08:16:16Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.549999,85,-45,25
,1584576981000,2020-03-19T08:16:21Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.549999,85,-45,25
,1584576991000,2020-03-19T08:16:31Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.530001,85,-45,25
,1584576997000,2020-03-19T08:16:37Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.530001,85,-45,25
,1584577002000,2020-03-19T08:16:42Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.549999,85,-45,25
,1584577007000,2020-03-19T08:16:47Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.530001,85,-45,25
,1584577012000,2020-03-19T08:16:52Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.549999,85,-45,25
,1584577027000,2020-03-19T08:17:07Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.559999,85,-45,25
,1584577033000,2020-03-19T08:17:13Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.549999,85,-45,25
,1584577038000,2020-03-19T08:17:18Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.549999,85,-45,25
,1584577048000,2020-03-19T08:17:28Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.530001,85,-45,25
,1584577053000,2020-03-19T08:17:33Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.530001,85,-45,25
,1584577058000,2020-03-19T08:17:38Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.57,85,-45,25
,1584577063000,2020-03-19T08:17:43Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.559999,85,-45,25
,1584577074000,2020-03-19T08:17:54Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.549999,85,-45,25
,1584577079000,2020-03-19T08:17:59Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.57,85,-45,25
,1584577084000,2020-03-19T08:18:04Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.549999,85,-45,25
,1584577089000,2020-03-19T08:18:09Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.559999,85,-45,25
,1584577094000,2020-03-19T08:18:14Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.549999,85,-45,25
,1584577099000,2020-03-19T08:18:19Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.57,85,-45,25
,1584577110000,2020-03-19T08:18:30Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.6,85,-45,25
,1584577115000,2020-03-19T08:18:35Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.58,85,-45,25
,1584577120000,2020-03-19T08:18:40Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.57,85,-45,25
,1584577130000,2020-03-19T08:18:50Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.57,85,-45,25
,1584577135000,2020-03-19T08:18:55Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.58,85,-45,25
,1584577140000,2020-03-19T08:19:00Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.6,85,-45,25
,1584577146000,2020-03-19T08:19:06Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.6,85,-45,25
,1584577151000,2020-03-19T08:19:11Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.57,85,-45,25
,1584577161000,2020-03-19T08:19:21Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.559999,85,-45,25
,1584577166000,2020-03-19T08:19:26Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.58,85,-45,25
,1584577171000,2020-03-19T08:19:31Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.559999,85,-45,25
,1584577182000,2020-03-19T08:19:42Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.549999,85,-45,25
,1584577187000,2020-03-19T08:19:47Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.549999,85,-45,25
,1584577192000,2020-03-19T08:19:52Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.549999,85,-45,25
,1584577197000,2020-03-19T08:19:57Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.530001,85,-45,25
,1584577202000,2020-03-19T08:20:02Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.530001,85,-45,25
,1584577207000,2020-03-19T08:20:07Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.549999,85,-45,25
,1584577212000,2020-03-19T08:20:12Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.530001,85,-45,25
,1584577218000,2020-03-19T08:20:18Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.559999,85,-45,25
,1584577233000,2020-03-19T08:20:33Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.559999,85,-45,25
,1584577238000,2020-03-19T08:20:38Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.530001,85,-45,25
,1584577243000,2020-03-19T08:20:43Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.549999,85,-45,25
,1584577248000,2020-03-19T08:20:48Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.58,85,-45,25
,1584577253000,2020-03-19T08:20:53Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.58,85,-45,25
,1584577259000,2020-03-19T08:20:59Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.58,85,-45,25
,1584577264000,2020-03-19T08:21:04Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.58,85,-45,25
,1584577269000,2020-03-19T08:21:09Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.6,85,-45,25
,1584577284000,2020-03-19T08:21:24Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.6,85,-45,25
,1584577289000,2020-03-19T08:21:29Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.610001,85,-45,25
,1584577295000,2020-03-19T08:21:35Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.620001,85,-45,25
,1584577300000,2020-03-19T08:21:40Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.610001,85,-45,25
,1584577310000,2020-03-19T08:21:50Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.620001,85,-45,25
,1584577315000,2020-03-19T08:21:55Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.629999,85,-45,25
,1584577320000,2020-03-19T08:22:00Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.620001,85,-45,25
,1584577325000,2020-03-19T08:22:05Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.629999,85,-45,25
,1584577336000,2020-03-19T08:22:16Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.65,85,-45,25
,1584577341000,2020-03-19T08:22:21Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.67,85,-45,25
,1584577346000,2020-03-19T08:22:26Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.66,85,-45,25
,1584577351000,2020-03-19T08:22:31Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.66,85,-45,25
,1584577361000,2020-03-19T08:22:41Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.67,85,-45,25
,1584577366000,2020-03-19T08:22:46Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.67,85,-45,25
,1584577372000,2020-03-19T08:22:52Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.68,85,-45,25
,1584577377000,2020-03-19T08:22:57Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.66,85,-45,25
,1584577382000,2020-03-19T08:23:02Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.709999,85,-45,25
,1584577387000,2020-03-19T08:23:07Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.719999,85,-45,25
,1584577392000,2020-03-19T08:23:12Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.73,85,-45,25
,1584577402000,2020-03-19T08:23:22Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.74,85,-45,25
,1584577408000,2020-03-19T08:23:28Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.73,85,-45,25
,1584577413000,2020-03-19T08:23:33Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.74,85,-45,25
,1584577423000,2020-03-19T08:23:43Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.76,85,-45,25
,1584577433000,2020-03-19T08:23:53Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.74,85,-45,25
,1584577438000,2020-03-19T08:23:58Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.73,85,-45,25
,1584577444000,2020-03-19T08:24:04Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.76,85,-45,25
,1584577454000,2020-03-19T08:24:14Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.719999,85,-45,25
,1584577459000,2020-03-19T08:24:19Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.719999,85,-45,25
,1584577464000,2020-03-19T08:24:24Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.73,85,-45,25
,1584577474000,2020-03-19T08:24:34Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.709999,85,-45,25
,1584577480000,2020-03-19T08:24:40Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.719999,85,-45,25
,1584577490000,2020-03-19T08:24:50Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.73,85,-45,25
,1584577495000,2020-03-19T08:24:55Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.709999,85,-45,25
,1584577500000,2020-03-19T08:25:00Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.690001,85,-45,25
,1584577505000,2020-03-19T08:25:05Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.68,85,-45,25
,1584577521000,2020-03-19T08:25:21Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.67,85,-45,25
,1584577531000,2020-03-19T08:25:31Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.67,85,-45,25
,1584577536000,2020-03-19T08:25:36Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.68,85,-45,25
,1584577541000,2020-03-19T08:25:41Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.67,85,-45,25
,1584577546000,2020-03-19T08:25:46Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.68,85,-45,25
,1584577551000,2020-03-19T08:25:51Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.66,85,-45,25
,1584577557000,2020-03-19T08:25:57Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.65,85,-45,25
,1584577562000,2020-03-19T08:26:02Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.629999,85,-45,25
,1584577567000,2020-03-19T08:26:07Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.66,85,-45,25
,1584577572000,2020-03-19T08:26:12Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.629999,85,-45,25
,1584577577000,2020-03-19T08:26:17Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.629999,85,-45,25
,1584577587000,2020-03-19T08:26:27Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.65,85,-45,25
,1584577592000,2020-03-19T08:26:32Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.65,85,-45,25
,1584577603000,2020-03-19T08:26:43Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.620001,85,-45,25
,1584577608000,2020-03-19T08:26:48Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.65,85,-45,25
,1584577618000,2020-03-19T08:26:58Z,4.239021,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.610001,85,-45,25
,1584577623000,2020-03-19T08:27:03Z,4.257332,20,-20,0,0,120,0,100,0,120,0,50,0,100,0,0,0,95,0,20,1,26.620001,85,-45,25
